product_id,product_name,category,price,stock_level,daily_demand,supplier_lead_time,reorder_point,is_weekend,units_sold,restocked
1136,Hair Spray,Styling,10.99,3.0,5.0,3.0,15,1,3,1
1137,Hair Spray,Styling,10.99,228.0,4.0,9.0,36,1,3,0
1138,Comb,Tools,4.99,68.0,2.0,2.0,4,1,0,0
1139,Shampoo,Hair Care,12.99,233.0,7.0,5.0,35,0,5,0
1140,Conditioner,Hair Care,11.99,235.0,8.0,3.0,24,0,9,0
1141,Hair Mousse,Styling,9.99,91.0,3.0,3.0,9,1,5,0
1142,Shampoo,Hair Care,12.99,154.0,9.0,7.0,63,0,11,0
1143,Hair Mousse,Styling,9.99,159.0,6.0,6.0,36,0,6,0
1144,Hair Mousse,Styling,9.99,207.0,7.0,2.0,14,0,6,0
1145,Hair Gel,Styling,7.99,208.0,4.0,3.0,12,1,2,0
1146,Conditioner,Hair Care,11.99,46.0,7.0,9.0,63,1,8,1
1147,Hair Mousse,Styling,9.99,35.0,3.0,5.0,15,1,4,0
1148,Hair Spray,Styling,10.99,210.0,5.0,,40,0,7,0
1149,Shampoo,Hair Care,12.99,92.0,8.0,10.0,80,0,9,0
1150,Conditioner,Hair Care,11.99,75.0,3.0,10.0,30,0,4,0
1151,Shampoo,Hair Care,12.99,246.0,8.0,4.0,32,0,9,0
1152,Shampoo,Hair Care,12.99,169.0,6.0,4.0,24,0,4,0
1153,Hair Spray,Styling,10.99,212.0,3.0,8.0,24,0,2,0
1154,Hair Mousse,Styling,9.99,120.0,3.0,2.0,6,0,3,0
1155,Conditioner,Hair Care,11.99,128.0,7.0,4.0,28,1,5,0
1156,Hair Spray,Styling,10.99,182.0,7.0,10.0,70,0,7,0
1157,Hair Spray,Styling,10.99,96.0,1.0,4.0,4,0,4,0
1158,Comb,Tools,4.99,249.0,0.0,9.0,0,1,1,0
1159,Shampoo,Hair Care,12.99,205.0,6.0,7.0,42,1,9,0
1160,Hair Spray,Styling,10.99,199.0,5.0,6.0,30,0,4,0
1161,Hair Mousse,Styling,9.99,48.0,4.0,10.0,40,0,3,0
1162,Shampoo,Hair Care,12.99,144.0,,2.0,20,0,10,0
1163,Hair Mousse,Styling,9.99,245.0,4.0,8.0,32,0,6,0
1164,Conditioner,Hair Care,11.99,,6.0,10.0,60,0,4,0
1165,Shampoo,Hair Care,12.99,74.0,6.0,4.0,24,1,5,0
1166,Conditioner,Hair Care,11.99,226.0,7.0,4.0,28,0,10,0
1167,Hair Spray,Styling,10.99,166.0,7.0,10.0,70,1,7,0
1168,Hair Gel,Styling,7.99,10.0,8.0,8.0,64,0,7,1
1169,Hair Spray,Styling,10.99,160.0,2.0,9.0,18,0,0,0
1170,Shampoo,Hair Care,12.99,127.0,9.0,6.0,54,0,8,0
1171,Conditioner,Hair Care,11.99,181.0,7.0,9.0,63,1,7,0
1172,Conditioner,Hair Care,11.99,240.0,8.0,2.0,16,1,8,0
1173,Conditioner,Hair Care,11.99,112.0,8.0,7.0,56,1,10,0
1174,Hair Mousse,Styling,9.99,224.0,7.0,2.0,14,0,10,0
1175,Shampoo,Hair Care,12.99,74.0,5.0,8.0,40,1,4,0
1176,Comb,Tools,4.99,23.0,1.0,10.0,10,0,2,0
1177,Hair Gel,Styling,7.99,196.0,7.0,8.0,56,1,6,0
1178,Hair Gel,Styling,7.99,54.0,5.0,6.0,30,0,6,0
1179,Conditioner,Hair Care,11.99,81.0,4.0,2.0,8,1,6,0
1180,Hair Gel,Styling,7.99,54.0,9.0,8.0,72,1,9,1
1181,Hair Gel,Styling,7.99,20.0,7.0,6.0,42,1,10,1
1182,Hair Mousse,Styling,9.99,47.0,5.0,8.0,40,1,5,0
1183,Hair Gel,Styling,7.99,137.0,5.0,4.0,20,1,8,0
1184,Shampoo,Hair Care,12.99,143.0,8.0,3.0,24,0,11,0
1185,Comb,Tools,4.99,211.0,0.0,7.0,0,0,0,0
1186,Hair Mousse,Styling,9.99,29.0,5.0,6.0,30,0,7,1
1187,Comb,Tools,4.99,115.0,0.0,3.0,0,0,0,0
1188,Conditioner,Hair Care,11.99,153.0,5.0,5.0,25,0,8,0
1189,Hair Mousse,Styling,9.99,128.0,6.0,3.0,18,1,9,0
1190,Hair Mousse,Styling,9.99,212.0,2.0,7.0,14,0,0,0
1191,Conditioner,Hair Care,11.99,138.0,6.0,8.0,48,1,7,0
1192,Hair Mousse,Styling,9.99,179.0,,3.0,3,0,0,0
1193,Shampoo,Hair Care,12.99,127.0,4.0,10.0,40,1,2,0
1194,Hair Gel,Styling,7.99,54.0,6.0,8.0,48,0,4,0
1195,Hair Gel,Styling,7.99,105.0,8.0,8.0,64,1,6,0
1196,Comb,Tools,4.99,,1.0,8.0,8,0,4,0
1197,Shampoo,Hair Care,12.99,39.0,12.0,7.0,84,1,14,1
1198,Conditioner,Hair Care,11.99,142.0,8.0,8.0,64,1,6,0
1199,Conditioner,Hair Care,11.99,103.0,6.0,7.0,42,0,8,0
1200,Hair Spray,Styling,10.99,30.0,2.0,6.0,12,0,4,0
1201,Hair Gel,Styling,7.99,2.0,,4.0,12,0,1,1
1202,Hair Gel,Styling,7.99,162.0,4.0,5.0,20,0,7,0
1203,Hair Gel,Styling,7.99,197.0,4.0,6.0,24,0,7,0
1204,Comb,Tools,4.99,148.0,3.0,3.0,9,0,1,0
1205,Hair Gel,Styling,7.99,216.0,5.0,7.0,35,1,4,0
1206,Hair Gel,Styling,7.99,245.0,5.0,8.0,40,1,6,0
1207,Hair Mousse,Styling,9.99,2.0,4.0,4.0,16,0,2,1
1208,Hair Spray,Styling,10.99,153.0,3.0,6.0,18,0,1,0
1209,Conditioner,Hair Care,11.99,,6.0,7.0,42,0,4,0
1210,Comb,Tools,4.99,240.0,4.0,5.0,20,1,2,0
1211,Hair Gel,Styling,7.99,111.0,7.0,10.0,70,0,8,0
1212,Comb,Tools,4.99,71.0,3.0,6.0,18,0,2,0
1213,Hair Gel,Styling,7.99,152.0,5.0,6.0,30,0,5,0
1214,Hair Mousse,Styling,9.99,229.0,4.0,4.0,16,1,2,0
1215,Comb,Tools,4.99,,2.0,10.0,20,1,2,0
1216,Conditioner,Hair Care,11.99,91.0,7.0,7.0,49,0,7,0
1217,Shampoo,Hair Care,12.99,183.0,9.0,7.0,63,1,8,0
1218,Shampoo,Hair Care,12.99,98.0,7.0,5.0,35,1,5,0
1219,Comb,Tools,4.99,19.0,4.0,8.0,32,1,7,1
1220,Hair Gel,Styling,7.99,127.0,7.0,3.0,21,1,5,0
1221,Hair Spray,Styling,10.99,5.0,5.0,6.0,30,0,3,1
1222,Hair Gel,Styling,7.99,9.0,9.0,2.0,18,0,9,1
1223,Comb,Tools,4.99,77.0,0.0,6.0,0,1,0,0
1224,Hair Spray,Styling,10.99,12.0,2.0,9.0,18,0,3,1
1225,Conditioner,Hair Care,11.99,12.0,8.0,2.0,16,0,7,1
1226,Conditioner,Hair Care,11.99,43.0,9.0,7.0,63,0,11,1
1227,Shampoo,Hair Care,12.99,28.0,9.0,2.0,18,0,9,0
1228,Hair Gel,Styling,7.99,69.0,4.0,9.0,36,0,2,0
1229,Hair Gel,Styling,7.99,163.0,1.0,9.0,9,0,4,0
1230,Hair Gel,Styling,7.99,249.0,5.0,9.0,45,0,4,0
1231,Hair Spray,Styling,10.99,213.0,8.0,5.0,40,0,11,0
1232,Conditioner,Hair Care,11.99,3.0,5.0,8.0,40,1,3,1
1233,Hair Spray,Styling,10.99,131.0,3.0,7.0,21,1,3,0
1234,Conditioner,Hair Care,11.99,56.0,8.0,9.0,72,0,10,1
1235,Conditioner,Hair Care,11.99,175.0,6.0,6.0,36,0,8,0
1236,Conditioner,Hair Care,11.99,4.0,8.0,2.0,16,1,4,1
1237,Hair Mousse,Styling,9.99,110.0,4.0,5.0,20,1,3,0
1238,Hair Mousse,Styling,9.99,94.0,7.0,8.0,56,1,6,0
1239,Hair Spray,Styling,10.99,126.0,6.0,10.0,60,0,7,0
1240,Conditioner,Hair Care,11.99,29.0,7.0,6.0,42,0,6,1
1241,Comb,Tools,4.99,183.0,3.0,8.0,24,1,4,0
1242,Hair Mousse,Styling,9.99,126.0,5.0,,35,1,8,0
1243,Conditioner,Hair Care,11.99,128.0,10.0,9.0,90,1,13,0
1244,Comb,Tools,4.99,17.0,3.0,,27,0,2,1
1245,Hair Mousse,Styling,9.99,225.0,6.0,3.0,18,0,5,0
1246,Hair Gel,Styling,7.99,223.0,6.0,2.0,12,1,8,0
1247,Conditioner,Hair Care,11.99,198.0,7.0,3.0,21,1,5,0
1248,Hair Mousse,Styling,9.99,139.0,4.0,7.0,28,0,5,0
1249,Hair Spray,Styling,10.99,198.0,7.0,,63,1,5,0
1250,Hair Gel,Styling,7.99,219.0,7.0,7.0,49,0,8,0
1251,Hair Mousse,Styling,9.99,52.0,11.0,3.0,33,1,10,0
1252,Comb,Tools,4.99,139.0,4.0,10.0,40,1,3,0
1253,Hair Spray,Styling,10.99,,3.0,6.0,18,0,3,0
1254,Hair Spray,Styling,10.99,31.0,2.0,7.0,14,0,2,0
1255,Hair Gel,Styling,7.99,174.0,6.0,4.0,24,1,8,0
1256,Hair Mousse,Styling,9.99,16.0,5.0,2.0,10,1,4,0
1257,Shampoo,Hair Care,12.99,,7.0,7.0,49,0,10,0
1258,Hair Spray,Styling,10.99,170.0,7.0,3.0,21,1,10,0
1259,Shampoo,Hair Care,12.99,74.0,7.0,5.0,35,1,5,0
1260,Hair Gel,Styling,7.99,108.0,2.0,6.0,12,1,2,0
1261,Hair Spray,Styling,10.99,35.0,7.0,5.0,35,0,7,0
1262,Hair Mousse,Styling,9.99,145.0,6.0,4.0,24,1,7,0
1263,Hair Spray,Styling,10.99,239.0,4.0,7.0,28,1,5,0
1264,Shampoo,Hair Care,12.99,233.0,3.0,8.0,24,0,1,0
1265,Hair Spray,Styling,10.99,95.0,3.0,4.0,12,1,5,0
1266,Comb,Tools,4.99,1.0,0.0,10.0,0,0,1,0
1267,Shampoo,Hair Care,12.99,85.0,8.0,3.0,24,1,8,0
1268,Hair Spray,Styling,10.99,172.0,1.0,5.0,5,0,3,0
1269,Comb,Tools,4.99,163.0,2.0,4.0,8,1,2,0
1270,Hair Spray,Styling,10.99,176.0,5.0,4.0,20,0,7,0
1271,Shampoo,Hair Care,12.99,213.0,8.0,10.0,80,1,9,0
1272,Conditioner,Hair Care,11.99,209.0,7.0,6.0,42,1,9,0
1273,Comb,Tools,4.99,5.0,6.0,4.0,24,0,5,1
1274,Hair Gel,Styling,7.99,122.0,5.0,9.0,45,1,5,0
1275,Hair Gel,Styling,7.99,208.0,8.0,8.0,64,0,7,0
1276,Hair Spray,Styling,10.99,77.0,7.0,9.0,63,1,5,0
1277,Hair Mousse,Styling,9.99,2.0,5.0,4.0,20,0,2,1
1278,Shampoo,Hair Care,12.99,44.0,6.0,7.0,42,0,7,0
1279,Hair Gel,Styling,7.99,17.0,4.0,9.0,36,1,5,1
1280,Hair Spray,Styling,10.99,198.0,4.0,7.0,28,1,6,0
1281,Shampoo,Hair Care,12.99,218.0,6.0,4.0,24,0,5,0
1282,Hair Mousse,Styling,9.99,194.0,5.0,5.0,25,0,3,0
1283,Shampoo,Hair Care,12.99,15.0,11.0,6.0,66,0,9,1
1284,Hair Spray,Styling,10.99,161.0,7.0,7.0,49,1,5,0
1285,Conditioner,Hair Care,11.99,50.0,3.0,6.0,18,1,4,0
1286,Hair Gel,Styling,7.99,208.0,2.0,3.0,6,0,4,0
1287,Conditioner,Hair Care,11.99,228.0,6.0,2.0,12,1,6,0
1288,Comb,Tools,4.99,186.0,6.0,10.0,60,0,7,0
1289,Hair Mousse,Styling,9.99,91.0,4.0,10.0,40,0,3,0
1290,Hair Spray,Styling,10.99,20.0,6.0,3.0,18,1,4,0
1291,Conditioner,Hair Care,11.99,210.0,8.0,6.0,48,1,8,0
1292,Hair Mousse,Styling,9.99,19.0,3.0,10.0,30,1,5,1
1293,Shampoo,Hair Care,12.99,,7.0,9.0,63,0,7,0
1294,Shampoo,Hair Care,12.99,35.0,9.0,7.0,63,0,12,1
1295,Hair Spray,Styling,10.99,179.0,8.0,2.0,16,0,8,0
1296,Shampoo,Hair Care,12.99,227.0,3.0,6.0,18,0,6,0
1297,Hair Mousse,Styling,9.99,,3.0,9.0,27,0,3,0
1298,Conditioner,Hair Care,11.99,136.0,5.0,2.0,10,1,7,0
1299,Hair Gel,Styling,7.99,179.0,4.0,8.0,32,0,6,0
1300,Hair Mousse,Styling,9.99,90.0,,2.0,10,0,4,0
1301,Hair Spray,Styling,10.99,145.0,7.0,2.0,14,0,5,0
1302,Conditioner,Hair Care,11.99,72.0,8.0,5.0,40,0,8,0
1303,Shampoo,Hair Care,12.99,19.0,8.0,6.0,48,0,10,1
1304,Conditioner,Hair Care,11.99,113.0,5.0,10.0,50,0,5,0
1305,Hair Spray,Styling,10.99,26.0,0.0,2.0,0,1,0,0
1306,Conditioner,Hair Care,11.99,233.0,10.0,5.0,50,0,10,0
1307,Shampoo,Hair Care,12.99,250.0,12.0,5.0,60,1,15,0
1308,Hair Gel,Styling,7.99,214.0,7.0,8.0,56,0,7,0
1309,Shampoo,Hair Care,12.99,,8.0,8.0,64,1,9,0
1310,Hair Gel,Styling,7.99,136.0,7.0,10.0,70,0,7,0
1311,Hair Mousse,Styling,9.99,207.0,5.0,5.0,25,1,3,0
1312,Comb,Tools,4.99,237.0,2.0,3.0,6,1,4,0
1313,Hair Spray,Styling,10.99,118.0,4.0,8.0,32,1,6,0
1314,Conditioner,Hair Care,11.99,33.0,8.0,6.0,48,0,6,1
1315,Shampoo,Hair Care,12.99,157.0,7.0,6.0,42,1,7,0
1316,Hair Spray,Styling,10.99,3.0,,,42,0,3,1
1317,Shampoo,Hair Care,12.99,247.0,9.0,7.0,63,0,10,0
1318,Hair Spray,Styling,10.99,141.0,4.0,4.0,16,1,4,0
1319,Conditioner,Hair Care,11.99,37.0,7.0,2.0,14,0,6,0
1320,Hair Gel,Styling,7.99,148.0,,5.0,20,1,2,0
1321,Hair Mousse,Styling,9.99,138.0,7.0,2.0,14,0,9,0
1322,Hair Spray,Styling,10.99,19.0,5.0,7.0,35,1,8,1
1323,Shampoo,Hair Care,12.99,83.0,9.0,7.0,63,1,9,0
1324,Hair Mousse,Styling,9.99,159.0,6.0,6.0,36,0,5,0
1325,Comb,Tools,4.99,199.0,3.0,10.0,30,1,5,0
1326,Comb,Tools,4.99,185.0,4.0,3.0,12,0,2,0
1327,Comb,Tools,4.99,107.0,5.0,10.0,50,0,8,0
1328,Hair Gel,Styling,7.99,168.0,3.0,6.0,18,1,2,0
1329,Hair Mousse,Styling,9.99,59.0,4.0,9.0,36,0,4,0
1330,Hair Gel,Styling,7.99,92.0,8.0,3.0,24,1,8,0
1331,Hair Spray,Styling,10.99,211.0,6.0,4.0,24,0,8,0
1332,Conditioner,Hair Care,11.99,155.0,6.0,7.0,42,0,4,0
1333,Hair Gel,Styling,7.99,,7.0,5.0,35,1,6,0
1334,Hair Spray,Styling,10.99,,7.0,4.0,28,1,5,0
1335,Hair Spray,Styling,10.99,221.0,3.0,10.0,30,1,4,0
1336,Comb,Tools,4.99,75.0,6.0,7.0,42,0,8,0
1337,Hair Mousse,Styling,9.99,243.0,7.0,9.0,63,1,8,0
1338,Comb,Tools,4.99,34.0,2.0,10.0,20,0,0,0
1339,Comb,Tools,4.99,116.0,0.0,8.0,0,1,0,0
1340,Shampoo,Hair Care,12.99,59.0,7.0,10.0,70,1,9,1
1341,Conditioner,Hair Care,11.99,10.0,8.0,5.0,40,1,9,1
1342,Hair Mousse,Styling,9.99,42.0,6.0,9.0,54,0,5,1
1343,Shampoo,Hair Care,12.99,236.0,9.0,5.0,45,1,12,0
1344,Conditioner,Hair Care,11.99,,6.0,,60,0,7,1
1345,Conditioner,Hair Care,11.99,72.0,6.0,8.0,48,1,9,0
1346,Shampoo,Hair Care,12.99,183.0,6.0,9.0,54,1,7,0
1347,Comb,Tools,4.99,171.0,0.0,3.0,0,0,0,0
1348,Conditioner,Hair Care,11.99,129.0,5.0,10.0,50,0,8,0
1349,Hair Gel,Styling,7.99,25.0,7.0,10.0,70,0,7,1
1350,Shampoo,Hair Care,12.99,242.0,7.0,4.0,28,1,9,0
1351,Hair Gel,Styling,7.99,38.0,5.0,9.0,45,1,4,1
1352,Hair Spray,Styling,10.99,219.0,4.0,8.0,32,1,2,0
1353,Hair Gel,Styling,7.99,176.0,4.0,6.0,24,1,6,0
1354,Hair Spray,Styling,10.99,168.0,8.0,5.0,40,1,8,0
1355,Hair Spray,Styling,10.99,123.0,3.0,6.0,18,0,1,0
1356,Hair Mousse,Styling,9.99,107.0,6.0,8.0,48,0,4,0
1357,Comb,Tools,4.99,101.0,2.0,,8,1,3,0
1358,Hair Mousse,Styling,9.99,129.0,5.0,8.0,40,1,3,0
1359,Hair Gel,Styling,7.99,108.0,9.0,8.0,72,0,9,0
1360,Shampoo,Hair Care,12.99,78.0,6.0,4.0,24,0,8,0
1361,Hair Spray,Styling,10.99,84.0,,4.0,20,0,7,0
1362,Comb,Tools,4.99,85.0,5.0,10.0,50,0,3,0
1363,Conditioner,Hair Care,11.99,214.0,5.0,10.0,50,0,6,0
1364,Hair Gel,Styling,7.99,55.0,4.0,2.0,8,0,2,0
1365,Hair Gel,Styling,7.99,,5.0,4.0,20,1,5,1
1366,Shampoo,Hair Care,12.99,69.0,7.0,8.0,56,1,10,0
1367,Shampoo,Hair Care,12.99,,4.0,3.0,12,1,6,0
1368,Conditioner,Hair Care,11.99,24.0,6.0,5.0,30,1,8,1
1369,Hair Mousse,Styling,9.99,70.0,1.0,9.0,9,0,0,0
1370,Hair Mousse,Styling,9.99,109.0,9.0,10.0,90,1,9,0
1371,Hair Gel,Styling,7.99,4.0,8.0,9.0,72,1,4,1
1372,Hair Gel,Styling,7.99,57.0,5.0,5.0,25,1,6,0
1373,Conditioner,Hair Care,11.99,207.0,6.0,3.0,18,0,4,0
1374,Shampoo,Hair Care,12.99,36.0,4.0,10.0,40,0,7,1
1375,Comb,Tools,4.99,86.0,5.0,4.0,20,1,3,0
1376,Hair Mousse,Styling,9.99,176.0,5.0,9.0,45,1,7,0
1377,Comb,Tools,4.99,123.0,5.0,10.0,50,0,7,0
1378,Conditioner,Hair Care,11.99,193.0,9.0,3.0,27,0,8,0
1379,Hair Gel,Styling,7.99,126.0,6.0,4.0,24,1,9,0
1380,Shampoo,Hair Care,12.99,75.0,12.0,6.0,72,1,14,0
1381,Conditioner,Hair Care,11.99,74.0,11.0,10.0,110,0,14,1
1382,Hair Spray,Styling,10.99,64.0,3.0,7.0,21,0,6,0
1383,Hair Mousse,Styling,9.99,106.0,5.0,4.0,20,1,4,0
1384,Conditioner,Hair Care,11.99,51.0,6.0,7.0,42,0,4,0
1385,Comb,Tools,4.99,143.0,0.0,5.0,0,0,0,0
1386,Hair Gel,Styling,7.99,149.0,5.0,8.0,40,0,5,0
1387,Hair Mousse,Styling,9.99,45.0,3.0,6.0,18,0,5,0
1388,Hair Gel,Styling,7.99,84.0,,6.0,12,1,5,0
1389,Conditioner,Hair Care,11.99,23.0,,4.0,20,0,4,0
1390,Shampoo,Hair Care,12.99,35.0,5.0,9.0,45,1,5,1
1391,Hair Gel,Styling,7.99,198.0,5.0,8.0,40,1,8,0
1392,Shampoo,Hair Care,12.99,226.0,6.0,4.0,24,1,9,0
1393,Hair Gel,Styling,7.99,177.0,5.0,6.0,30,0,8,0
1394,Shampoo,Hair Care,12.99,221.0,6.0,7.0,42,1,9,0
1395,Conditioner,Hair Care,11.99,97.0,8.0,7.0,56,0,7,0
1396,Hair Spray,Styling,10.99,79.0,2.0,6.0,12,0,4,0
1397,Hair Gel,Styling,7.99,101.0,9.0,2.0,18,1,12,0
1398,Shampoo,Hair Care,12.99,220.0,7.0,9.0,63,0,8,0
1399,Shampoo,Hair Care,12.99,9.0,5.0,7.0,35,0,3,1
1400,Shampoo,Hair Care,12.99,107.0,8.0,9.0,72,0,11,0
1401,Conditioner,Hair Care,11.99,167.0,6.0,2.0,12,1,6,0
1402,Comb,Tools,4.99,241.0,2.0,8.0,16,0,3,0
1403,Comb,Tools,4.99,,3.0,3.0,9,1,2,0
1404,Hair Gel,Styling,7.99,44.0,3.0,2.0,6,1,3,0
1405,Comb,Tools,4.99,22.0,0.0,9.0,0,0,0,0
1406,Hair Mousse,Styling,9.99,151.0,4.0,4.0,16,0,2,0
1407,Conditioner,Hair Care,11.99,78.0,6.0,5.0,30,0,9,0
1408,Hair Mousse,Styling,9.99,35.0,3.0,5.0,15,0,3,0
1409,Hair Mousse,Styling,9.99,23.0,4.0,9.0,36,1,4,1
1410,Comb,Tools,4.99,175.0,3.0,8.0,24,0,2,0
1411,Comb,Tools,4.99,203.0,2.0,6.0,12,1,1,0
1412,Hair Mousse,Styling,9.99,,3.0,5.0,15,1,4,0
1413,Conditioner,Hair Care,11.99,121.0,6.0,4.0,24,1,7,0
1414,Shampoo,Hair Care,12.99,82.0,7.0,2.0,14,1,6,0
1415,Conditioner,Hair Care,11.99,233.0,4.0,,28,0,4,0
1416,Hair Spray,Styling,10.99,116.0,2.0,8.0,16,0,3,0
1417,Comb,Tools,4.99,102.0,1.0,6.0,6,0,0,0
1418,Hair Gel,Styling,7.99,109.0,6.0,8.0,48,0,8,0
1419,Hair Spray,Styling,10.99,247.0,0.0,10.0,0,0,0,0
1420,Shampoo,Hair Care,12.99,79.0,,7.0,56,1,9,0
1421,Conditioner,Hair Care,11.99,77.0,5.0,6.0,30,0,3,0
1422,Conditioner,Hair Care,11.99,39.0,5.0,7.0,35,1,3,0
1423,Hair Gel,Styling,7.99,178.0,2.0,5.0,10,1,3,0
1424,Shampoo,Hair Care,12.99,99.0,10.0,4.0,40,1,11,0
1425,Hair Gel,Styling,7.99,152.0,8.0,8.0,64,0,10,0
1426,Shampoo,Hair Care,12.99,56.0,8.0,5.0,40,1,8,0
1427,Hair Gel,Styling,7.99,234.0,5.0,3.0,15,0,8,0
1428,Hair Gel,Styling,7.99,23.0,4.0,8.0,32,1,3,1
1429,Hair Mousse,Styling,9.99,245.0,7.0,8.0,56,0,6,0
1430,Shampoo,Hair Care,12.99,88.0,7.0,8.0,56,0,5,0
1431,Hair Gel,Styling,7.99,2.0,5.0,9.0,45,1,2,1
1432,Comb,Tools,4.99,162.0,5.0,9.0,45,1,7,0
1433,Hair Mousse,Styling,9.99,28.0,7.0,,28,1,8,0
1434,Comb,Tools,4.99,151.0,2.0,9.0,18,0,3,0
1435,Hair Gel,Styling,7.99,93.0,8.0,2.0,16,1,10,0
1436,Shampoo,Hair Care,12.99,138.0,7.0,8.0,56,1,5,0
1437,Hair Mousse,Styling,9.99,187.0,6.0,2.0,12,1,8,0
1438,Comb,Tools,4.99,37.0,1.0,6.0,6,1,1,0
1439,Comb,Tools,4.99,,1.0,10.0,10,1,3,0
1440,Hair Spray,Styling,10.99,250.0,4.0,3.0,12,0,5,0
1441,Hair Gel,Styling,7.99,5.0,2.0,4.0,8,1,5,1
1442,Hair Gel,Styling,7.99,247.0,6.0,6.0,36,0,6,0
1443,Conditioner,Hair Care,11.99,194.0,7.0,8.0,56,0,7,0
1444,Conditioner,Hair Care,11.99,173.0,6.0,5.0,30,1,4,0
1445,Comb,Tools,4.99,,3.0,3.0,9,0,2,0
1446,Hair Mousse,Styling,9.99,186.0,4.0,8.0,32,1,7,0
1447,Hair Mousse,Styling,9.99,87.0,1.0,7.0,7,1,1,0
1448,Hair Spray,Styling,10.99,178.0,5.0,8.0,40,0,3,0
1449,Conditioner,Hair Care,11.99,191.0,8.0,10.0,80,1,8,0
1450,Shampoo,Hair Care,12.99,39.0,7.0,7.0,49,1,9,1
1451,Hair Mousse,Styling,9.99,142.0,4.0,9.0,36,1,3,0
1452,Shampoo,Hair Care,12.99,24.0,6.0,3.0,18,1,8,0
1453,Comb,Tools,4.99,250.0,3.0,8.0,24,1,5,0
1454,Hair Mousse,Styling,9.99,81.0,5.0,7.0,35,1,7,0
1455,Hair Mousse,Styling,9.99,211.0,,9.0,18,0,1,0
1456,Hair Gel,Styling,7.99,167.0,8.0,8.0,64,1,10,0
1457,Hair Spray,Styling,10.99,57.0,8.0,4.0,32,0,10,0
1458,Hair Mousse,Styling,9.99,156.0,,9.0,45,0,8,0
1459,Comb,Tools,4.99,99.0,5.0,10.0,50,0,7,0
1460,Conditioner,Hair Care,11.99,44.0,3.0,5.0,15,0,3,0
1461,Hair Gel,Styling,7.99,117.0,6.0,5.0,30,1,9,0
1462,Hair Spray,Styling,10.99,164.0,7.0,,49,0,6,0
1463,Shampoo,Hair Care,12.99,174.0,9.0,8.0,72,1,11,0
1464,Hair Mousse,Styling,9.99,226.0,4.0,10.0,40,0,7,0
1465,Hair Gel,Styling,7.99,212.0,5.0,2.0,10,1,5,0
1466,Hair Gel,Styling,7.99,201.0,6.0,6.0,36,0,8,0
1467,Conditioner,Hair Care,11.99,233.0,7.0,5.0,35,0,8,0
1468,Hair Gel,Styling,7.99,230.0,5.0,6.0,30,1,5,0
1469,Hair Mousse,Styling,9.99,145.0,1.0,6.0,6,0,3,0
1470,Conditioner,Hair Care,11.99,225.0,5.0,6.0,30,0,5,0
1471,Comb,Tools,4.99,75.0,4.0,4.0,16,0,7,0
1472,Comb,Tools,4.99,58.0,4.0,6.0,24,0,3,0
1473,Hair Spray,Styling,10.99,103.0,5.0,9.0,45,0,7,0
1474,Hair Spray,Styling,10.99,80.0,3.0,9.0,27,0,6,0
1475,Hair Gel,Styling,7.99,3.0,5.0,3.0,15,0,3,1
1476,Comb,Tools,4.99,202.0,3.0,9.0,27,0,4,0
1477,Hair Spray,Styling,10.99,229.0,5.0,5.0,25,0,8,0
1478,Hair Mousse,Styling,9.99,129.0,7.0,10.0,70,0,10,0
1479,Conditioner,Hair Care,11.99,62.0,8.0,6.0,48,0,11,0
1480,Comb,Tools,4.99,183.0,2.0,6.0,12,1,4,0
1481,Shampoo,Hair Care,12.99,231.0,8.0,4.0,32,1,10,0
1482,Hair Spray,Styling,10.99,122.0,2.0,2.0,4,0,2,0
1483,Conditioner,Hair Care,11.99,25.0,7.0,,70,0,9,1
1484,Hair Gel,Styling,7.99,220.0,8.0,9.0,72,0,11,0
1485,Shampoo,Hair Care,12.99,64.0,6.0,8.0,48,1,8,0
1486,Hair Spray,Styling,10.99,72.0,6.0,10.0,60,1,5,0
1487,Hair Gel,Styling,7.99,28.0,5.0,4.0,20,0,6,0
1488,Conditioner,Hair Care,11.99,45.0,8.0,6.0,48,1,6,1
1489,Conditioner,Hair Care,11.99,199.0,7.0,3.0,21,0,6,0
1490,Hair Gel,Styling,7.99,26.0,4.0,5.0,20,0,6,0
1491,Conditioner,Hair Care,11.99,218.0,2.0,4.0,8,0,4,0
1492,Hair Spray,Styling,10.99,201.0,2.0,5.0,10,1,2,0
1493,Hair Mousse,Styling,9.99,85.0,6.0,7.0,42,1,9,0
1494,Hair Gel,Styling,7.99,1.0,6.0,,48,0,1,1
1495,Comb,Tools,4.99,51.0,0.0,5.0,0,1,3,0
1496,Hair Gel,Styling,7.99,83.0,2.0,5.0,10,1,4,0
1497,Hair Mousse,Styling,9.99,185.0,3.0,9.0,27,1,6,0
1498,Hair Gel,Styling,7.99,176.0,9.0,5.0,45,1,9,0
1499,Hair Spray,Styling,10.99,94.0,4.0,9.0,36,0,4,0
1500,Comb,Tools,4.99,105.0,4.0,6.0,24,0,6,0
1501,Hair Spray,Styling,10.99,195.0,1.0,6.0,6,1,3,0
1502,Comb,Tools,4.99,182.0,2.0,7.0,14,0,3,0
1503,Hair Mousse,Styling,9.99,50.0,0.0,6.0,0,0,0,0
1504,Hair Gel,Styling,7.99,204.0,8.0,10.0,80,0,8,0
