date,item_name,style_type,price,stock_level,quantity_sold,promotion,is_weekend,is_holiday,appointments_per_day,day_of_week,month,item_style,lag_sales,rolling_avg_3,units_per_appt,stock_pressure
2024-09-23,edge_control,twists,5.32,31,23,1,0,0,5,0,9,edge_control_twists,30.0,25.333333333333332,3.8333333333333335,5.166666666666667
2024-09-23,hair_gel,twists,6.06,69,20,0,0,0,7,0,9,hair_gel_twists,13.0,19.0,2.5,8.625
2024-09-23,mousse,box_braids,8.75,32,32,0,0,0,6,0,9,mousse_box_braids,23.0,23.333333333333332,4.571428571428571,4.571428571428571
2024-09-23,hairspray,box_braids,8.31,15,10,0,0,0,6,0,9,hairspray_box_braids,11.0,12.0,1.4285714285714286,2.142857142857143
2024-09-24,premium_braiding_hair,twists,18.29,33,33,0,0,0,8,1,9,premium_braiding_hair_twists,41.0,38.0,3.6666666666666665,3.6666666666666665
2024-09-24,standard_braiding_hair,twists,14.35,77,40,1,0,0,11,1,9,standard_braiding_hair_twists,36.0,30.666666666666668,3.3333333333333335,6.416666666666667
2024-09-24,beads,box_braids,4.57,79,24,0,0,0,4,1,9,beads_box_braids,29.0,29.333333333333332,4.8,15.8
2024-09-24,edge_control,twists,6.2,23,23,1,0,0,11,1,9,edge_control_twists,23.0,25.333333333333332,1.9166666666666667,1.9166666666666667
2024-09-24,hair_gel,cornrows,4.44,49,16,0,0,0,10,1,9,hair_gel_cornrows,20.0,16.333333333333332,1.4545454545454546,4.454545454545454
2024-09-24,mousse,box_braids,8.63,29,29,1,0,0,11,1,9,mousse_box_braids,32.0,28.0,2.4166666666666665,2.4166666666666665
2024-09-24,hairspray,cornrows,8.49,71,17,0,0,0,6,1,9,hairspray_cornrows,10.0,12.666666666666666,2.4285714285714284,10.142857142857142
2024-09-25,premium_braiding_hair,box_braids,19.2,31,31,0,0,0,5,2,9,premium_braiding_hair_box_braids,33.0,35.0,5.166666666666667,5.166666666666667
2024-09-25,standard_braiding_hair,cornrows,15.45,16,16,0,0,0,12,2,9,standard_braiding_hair_cornrows,40.0,30.666666666666668,1.2307692307692308,1.2307692307692308
2024-09-25,beads,knotless,5.89,18,15,0,0,0,6,2,9,beads_knotless,24.0,22.666666666666668,2.142857142857143,2.5714285714285716
2024-09-25,edge_control,cornrows,6.59,22,22,0,0,0,17,2,9,edge_control_cornrows,23.0,22.666666666666668,1.2222222222222223,1.2222222222222223
2024-09-25,hair_gel,cornrows,6.5,62,27,0,0,0,18,2,9,hair_gel_cornrows,16.0,21.0,1.4210526315789473,3.263157894736842
2024-09-25,mousse,knotless,9.26,36,23,0,0,0,9,2,9,mousse_knotless,29.0,28.0,2.3,3.6
2024-09-25,hairspray,cornrows,8.07,32,12,0,0,0,11,2,9,hairspray_cornrows,17.0,13.0,1.0,2.6666666666666665
2024-09-26,premium_braiding_hair,knotless,18.4,27,27,1,0,0,12,3,9,premium_braiding_hair_knotless,31.0,30.333333333333332,2.076923076923077,2.076923076923077
2024-09-26,standard_braiding_hair,box_braids,16.33,62,30,0,0,0,10,3,9,standard_braiding_hair_box_braids,16.0,28.666666666666668,2.727272727272727,5.636363636363637
2024-09-26,beads,cornrows,4.67,46,27,1,0,0,5,3,9,beads_cornrows,15.0,22.0,4.5,7.666666666666667
2024-09-26,edge_control,box_braids,8.4,54,24,0,0,0,11,3,9,edge_control_box_braids,22.0,23.0,2.0,4.5
2024-09-26,hair_gel,knotless,6.31,18,17,1,0,0,10,3,9,hair_gel_knotless,27.0,20.0,1.5454545454545454,1.6363636363636365
2024-09-26,mousse,twists,7.52,34,22,0,0,0,10,3,9,mousse_twists,23.0,24.666666666666668,2.0,3.090909090909091
2024-09-26,hairspray,knotless,9.34,66,8,0,0,0,3,3,9,hairspray_knotless,12.0,12.333333333333334,2.0,16.5
2024-09-27,premium_braiding_hair,knotless,17.19,47,47,1,0,0,6,4,9,premium_braiding_hair_knotless,27.0,35.0,6.714285714285714,6.714285714285714
2024-09-27,standard_braiding_hair,knotless,16.12,78,18,0,0,0,6,4,9,standard_braiding_hair_knotless,30.0,21.333333333333332,2.5714285714285716,11.142857142857142
2024-09-27,beads,box_braids,7.73,17,17,0,0,0,3,4,9,beads_box_braids,27.0,19.666666666666668,4.25,4.25
2024-09-27,edge_control,cornrows,8.75,53,17,0,0,0,7,4,9,edge_control_cornrows,24.0,21.0,2.125,6.625
2024-09-27,hair_gel,cornrows,7.08,44,22,0,0,0,12,4,9,hair_gel_cornrows,17.0,22.0,1.6923076923076923,3.3846153846153846
2024-09-27,mousse,cornrows,9.36,67,21,0,0,0,9,4,9,mousse_cornrows,22.0,22.0,2.1,6.7
2024-09-27,hairspray,box_braids,6.41,61,20,0,0,0,8,4,9,hairspray_box_braids,8.0,13.333333333333334,2.2222222222222223,6.777777777777778
2024-09-28,premium_braiding_hair,cornrows,18.96,27,27,0,1,0,9,5,9,premium_braiding_hair_cornrows,47.0,33.666666666666664,2.7,2.7
2024-09-28,standard_braiding_hair,knotless,14.16,45,34,0,1,0,13,5,9,standard_braiding_hair_knotless,18.0,27.333333333333332,2.4285714285714284,3.2142857142857144
2024-09-28,beads,box_braids,4.11,58,28,1,1,0,8,5,9,beads_box_braids,17.0,24.0,3.111111111111111,6.444444444444445
2024-09-28,edge_control,twists,7.26,19,19,1,1,0,12,5,9,edge_control_twists,17.0,20.0,1.4615384615384615,1.4615384615384615
2024-09-28,hair_gel,cornrows,5.39,78,21,1,1,0,8,5,9,hair_gel_cornrows,22.0,20.0,2.3333333333333335,8.666666666666666
2024-09-28,mousse,box_braids,7.42,63,31,0,1,0,13,5,9,mousse_box_braids,21.0,24.666666666666668,2.2142857142857144,4.5
2024-09-28,hairspray,knotless,6.58,25,22,0,1,0,8,5,9,hairspray_knotless,20.0,16.666666666666668,2.4444444444444446,2.7777777777777777
2024-09-29,premium_braiding_hair,box_braids,18.56,43,43,1,1,0,9,6,9,premium_braiding_hair_box_braids,27.0,39.0,4.3,4.3
2024-09-29,standard_braiding_hair,cornrows,15.08,75,32,0,1,0,13,6,9,standard_braiding_hair_cornrows,34.0,28.0,2.2857142857142856,5.357142857142857
2024-09-29,beads,twists,5.38,25,25,0,1,0,9,6,9,beads_twists,28.0,23.333333333333332,2.5,2.5
2024-09-29,edge_control,box_braids,7.7,79,21,0,1,0,9,6,9,edge_control_box_braids,19.0,19.0,2.1,7.9
2024-09-29,hair_gel,cornrows,6.75,15,15,0,1,0,14,6,9,hair_gel_cornrows,21.0,19.333333333333332,1.0,1.0
2024-09-29,mousse,knotless,8.34,37,36,1,1,0,9,6,9,mousse_knotless,31.0,29.333333333333332,3.6,3.7
2024-09-29,hairspray,cornrows,6.33,20,14,0,1,0,13,6,9,hairspray_cornrows,22.0,18.666666666666668,1.0,1.4285714285714286
2024-09-30,premium_braiding_hair,cornrows,17.85,26,26,0,0,0,16,0,9,premium_braiding_hair_cornrows,43.0,32.0,1.5294117647058822,1.5294117647058822
2024-09-30,standard_braiding_hair,cornrows,16.0,46,28,0,0,0,7,0,9,standard_braiding_hair_cornrows,32.0,31.333333333333332,3.5,5.75
2024-09-30,beads,cornrows,5.71,17,17,0,0,0,8,0,9,beads_cornrows,25.0,23.333333333333332,1.8888888888888888,1.8888888888888888
2024-09-30,edge_control,box_braids,7.8,76,15,0,0,0,8,0,9,edge_control_box_braids,21.0,18.333333333333332,1.6666666666666667,8.444444444444445
2024-09-30,hair_gel,cornrows,5.51,41,14,0,0,0,12,0,9,hair_gel_cornrows,15.0,16.666666666666668,1.0769230769230769,3.1538461538461537
2024-09-30,mousse,knotless,9.02,65,23,0,0,0,5,0,9,mousse_knotless,36.0,30.0,3.8333333333333335,10.833333333333334
2024-09-30,hairspray,cornrows,8.83,59,13,1,0,0,9,0,9,hairspray_cornrows,14.0,16.333333333333332,1.3,5.9
2024-10-01,premium_braiding_hair,cornrows,17.79,37,27,0,0,0,5,1,10,premium_braiding_hair_cornrows,26.0,32.0,4.5,6.166666666666667
2024-10-01,standard_braiding_hair,knotless,15.04,21,21,0,0,0,10,1,10,standard_braiding_hair_knotless,28.0,27.0,1.9090909090909092,1.9090909090909092
2024-10-01,beads,box_braids,3.4,35,20,0,0,0,9,1,10,beads_box_braids,17.0,20.666666666666668,2.0,3.5
2024-10-01,edge_control,box_braids,6.6,49,14,0,0,0,8,1,10,edge_control_box_braids,15.0,16.666666666666668,1.5555555555555556,5.444444444444445
2024-10-01,hair_gel,knotless,6.81,31,17,0,0,0,8,1,10,hair_gel_knotless,14.0,15.333333333333334,1.8888888888888888,3.4444444444444446
2024-10-01,mousse,box_braids,8.34,48,34,0,0,0,13,1,10,mousse_box_braids,23.0,31.0,2.4285714285714284,3.4285714285714284
2024-10-01,hairspray,twists,7.04,68,20,1,0,0,9,1,10,hairspray_twists,13.0,15.666666666666666,2.0,6.8
2024-10-02,premium_braiding_hair,cornrows,16.79,24,24,1,0,0,12,2,10,premium_braiding_hair_cornrows,27.0,25.666666666666668,1.8461538461538463,1.8461538461538463
2024-10-02,standard_braiding_hair,knotless,16.73,76,27,0,0,0,12,2,10,standard_braiding_hair_knotless,21.0,25.333333333333332,2.076923076923077,5.846153846153846
2024-10-02,beads,twists,5.73,24,21,0,0,0,15,2,10,beads_twists,20.0,19.333333333333332,1.3125,1.5
2024-10-02,edge_control,knotless,6.17,79,17,0,0,0,13,2,10,edge_control_knotless,14.0,15.333333333333334,1.2142857142857142,5.642857142857143
2024-10-02,hair_gel,knotless,6.52,79,15,1,0,0,10,2,10,hair_gel_knotless,17.0,15.333333333333334,1.3636363636363635,7.181818181818182
2024-10-02,mousse,cornrows,9.88,31,20,0,0,0,9,2,10,mousse_cornrows,34.0,25.666666666666668,2.0,3.1
2024-10-02,hairspray,twists,7.15,41,18,0,0,0,13,2,10,hairspray_twists,20.0,17.0,1.2857142857142858,2.9285714285714284
2024-10-03,premium_braiding_hair,twists,18.46,47,29,0,0,0,9,3,10,premium_braiding_hair_twists,24.0,26.666666666666668,2.9,4.7
2024-10-03,standard_braiding_hair,twists,16.59,64,45,1,0,0,13,3,10,standard_braiding_hair_twists,27.0,31.0,3.2142857142857144,4.571428571428571
2024-10-03,beads,knotless,4.84,73,19,0,0,0,9,3,10,beads_knotless,21.0,20.0,1.9,7.3
2024-10-03,edge_control,cornrows,8.34,67,23,0,0,0,10,3,10,edge_control_cornrows,17.0,18.0,2.090909090909091,6.090909090909091
2024-10-03,hair_gel,knotless,6.81,47,20,1,0,0,13,3,10,hair_gel_knotless,15.0,17.333333333333332,1.4285714285714286,3.357142857142857
2024-10-03,mousse,cornrows,9.3,42,18,0,0,0,9,3,10,mousse_cornrows,20.0,24.0,1.8,4.2
2024-10-03,hairspray,box_braids,8.73,45,18,0,0,0,10,3,10,hairspray_box_braids,18.0,18.666666666666668,1.6363636363636365,4.090909090909091
2024-10-04,premium_braiding_hair,cornrows,20.04,64,35,1,0,0,5,4,10,premium_braiding_hair_cornrows,29.0,29.333333333333332,5.833333333333333,10.666666666666666
2024-10-04,standard_braiding_hair,knotless,14.87,76,27,0,0,0,8,4,10,standard_braiding_hair_knotless,45.0,33.0,3.0,8.444444444444445
2024-10-04,beads,box_braids,6.5,22,19,0,0,0,6,4,10,beads_box_braids,19.0,19.666666666666668,2.7142857142857144,3.142857142857143
2024-10-04,edge_control,twists,6.37,26,14,0,0,0,10,4,10,edge_control_twists,23.0,18.0,1.2727272727272727,2.3636363636363638
2024-10-04,hair_gel,box_braids,5.97,60,16,0,0,0,8,4,10,hair_gel_box_braids,20.0,17.0,1.7777777777777777,6.666666666666667
2024-10-04,mousse,knotless,8.84,21,21,0,0,0,14,4,10,mousse_knotless,18.0,19.666666666666668,1.4,1.4
2024-10-04,hairspray,twists,8.61,35,10,1,0,0,9,4,10,hairspray_twists,18.0,15.333333333333334,1.0,3.5
2024-10-05,premium_braiding_hair,box_braids,19.45,69,69,1,1,0,12,5,10,premium_braiding_hair_box_braids,35.0,44.333333333333336,5.3076923076923075,5.3076923076923075
2024-10-05,standard_braiding_hair,cornrows,14.91,24,24,0,1,0,8,5,10,standard_braiding_hair_cornrows,27.0,32.0,2.6666666666666665,2.6666666666666665
2024-10-05,beads,knotless,4.0,40,32,0,1,0,11,5,10,beads_knotless,19.0,23.333333333333332,2.6666666666666665,3.3333333333333335
2024-10-05,edge_control,twists,8.18,65,30,1,1,0,13,5,10,edge_control_twists,14.0,22.333333333333332,2.142857142857143,4.642857142857143
2024-10-05,hair_gel,knotless,5.53,20,15,1,1,0,4,5,10,hair_gel_knotless,16.0,17.0,3.0,4.0
2024-10-05,mousse,cornrows,7.69,29,29,1,1,0,9,5,10,mousse_cornrows,21.0,22.666666666666668,2.9,2.9
2024-10-05,hairspray,box_braids,6.88,38,14,1,1,0,3,5,10,hairspray_box_braids,10.0,14.0,3.5,9.5
2024-10-06,premium_braiding_hair,cornrows,18.45,78,36,0,1,0,6,6,10,premium_braiding_hair_cornrows,69.0,46.666666666666664,5.142857142857143,11.142857142857142
2024-10-06,standard_braiding_hair,box_braids,13.89,36,36,0,1,0,15,6,10,standard_braiding_hair_box_braids,24.0,29.0,2.25,2.25
2024-10-06,beads,knotless,4.98,37,29,0,1,0,14,6,10,beads_knotless,32.0,26.666666666666668,1.9333333333333333,2.466666666666667
2024-10-06,edge_control,box_braids,5.68,22,22,1,1,0,12,6,10,edge_control_box_braids,30.0,22.0,1.6923076923076923,1.6923076923076923
2024-10-06,hair_gel,twists,6.67,67,26,0,1,0,11,6,10,hair_gel_twists,15.0,19.0,2.1666666666666665,5.583333333333333
2024-10-06,mousse,box_braids,9.55,58,38,1,1,0,10,6,10,mousse_box_braids,29.0,29.333333333333332,3.4545454545454546,5.2727272727272725
2024-10-06,hairspray,box_braids,8.0,45,20,0,1,0,7,6,10,hairspray_box_braids,14.0,14.666666666666666,2.5,5.625
2024-10-07,premium_braiding_hair,box_braids,17.16,47,46,0,0,0,6,0,10,premium_braiding_hair_box_braids,36.0,50.333333333333336,6.571428571428571,6.714285714285714
2024-10-07,standard_braiding_hair,box_braids,13.91,33,33,0,0,0,10,0,10,standard_braiding_hair_box_braids,36.0,31.0,3.0,3.0
2024-10-07,beads,knotless,5.57,16,16,0,0,0,11,0,10,beads_knotless,29.0,25.666666666666668,1.3333333333333333,1.3333333333333333
2024-10-07,edge_control,box_braids,8.43,34,17,0,0,0,11,0,10,edge_control_box_braids,22.0,23.0,1.4166666666666667,2.8333333333333335
2024-10-07,hair_gel,twists,4.36,77,13,0,0,0,8,0,10,hair_gel_twists,26.0,18.0,1.4444444444444444,8.555555555555555
2024-10-07,mousse,box_braids,9.77,35,23,0,0,0,6,0,10,mousse_box_braids,38.0,30.0,3.2857142857142856,5.0
2024-10-07,hairspray,twists,8.65,70,11,0,0,0,9,0,10,hairspray_twists,20.0,15.0,1.1,7.0
2024-10-08,premium_braiding_hair,twists,19.94,65,42,1,0,0,7,1,10,premium_braiding_hair_twists,46.0,41.333333333333336,5.25,8.125
2024-10-08,standard_braiding_hair,cornrows,16.2,78,26,0,0,0,11,1,10,standard_braiding_hair_cornrows,33.0,31.666666666666668,2.1666666666666665,6.5
2024-10-08,beads,box_braids,3.32,49,19,0,0,0,4,1,10,beads_box_braids,16.0,21.333333333333332,3.8,9.8
2024-10-08,edge_control,cornrows,7.82,33,22,1,0,0,5,1,10,edge_control_cornrows,17.0,20.333333333333332,3.6666666666666665,5.5
2024-10-08,hair_gel,twists,5.63,57,11,0,0,0,11,1,10,hair_gel_twists,13.0,16.666666666666668,0.9166666666666666,4.75
2024-10-08,mousse,knotless,9.37,71,30,0,0,0,14,1,10,mousse_knotless,23.0,30.333333333333332,2.0,4.733333333333333
2024-10-08,hairspray,twists,8.5,51,17,0,0,0,10,1,10,hairspray_twists,11.0,16.0,1.5454545454545454,4.636363636363637
2024-10-09,premium_braiding_hair,twists,18.16,35,31,0,0,0,5,2,10,premium_braiding_hair_twists,42.0,39.666666666666664,5.166666666666667,5.833333333333333
2024-10-09,standard_braiding_hair,cornrows,13.53,76,24,0,0,0,12,2,10,standard_braiding_hair_cornrows,26.0,27.666666666666668,1.8461538461538463,5.846153846153846
2024-10-09,beads,knotless,4.55,27,19,0,0,0,8,2,10,beads_knotless,19.0,18.0,2.111111111111111,3.0
2024-10-09,edge_control,knotless,4.64,50,12,0,0,0,9,2,10,edge_control_knotless,22.0,17.0,1.2,5.0
2024-10-09,hair_gel,cornrows,5.58,73,23,1,0,0,17,2,10,hair_gel_cornrows,11.0,15.666666666666666,1.2777777777777777,4.055555555555555
2024-10-09,mousse,cornrows,9.62,40,24,0,0,0,8,2,10,mousse_cornrows,30.0,25.666666666666668,2.6666666666666665,4.444444444444445
2024-10-09,hairspray,knotless,7.38,39,11,1,0,0,6,2,10,hairspray_knotless,17.0,13.0,1.5714285714285714,5.571428571428571
2024-10-10,premium_braiding_hair,cornrows,19.33,55,26,0,0,0,8,3,10,premium_braiding_hair_cornrows,31.0,33.0,2.888888888888889,6.111111111111111
2024-10-10,standard_braiding_hair,cornrows,13.47,64,20,0,0,0,5,3,10,standard_braiding_hair_cornrows,24.0,23.333333333333332,3.3333333333333335,10.666666666666666
2024-10-10,beads,knotless,5.69,69,15,0,0,0,5,3,10,beads_knotless,19.0,17.666666666666668,2.5,11.5
2024-10-10,edge_control,knotless,7.23,48,21,0,0,0,11,3,10,edge_control_knotless,12.0,18.333333333333332,1.75,4.0
2024-10-10,hair_gel,twists,8.05,74,19,1,0,0,7,3,10,hair_gel_twists,23.0,17.666666666666668,2.375,9.25
2024-10-10,mousse,cornrows,9.34,77,23,0,0,0,11,3,10,mousse_cornrows,24.0,25.666666666666668,1.9166666666666667,6.416666666666667
2024-10-10,hairspray,knotless,8.82,44,14,0,0,0,10,3,10,hairspray_knotless,11.0,14.0,1.2727272727272727,4.0
2024-10-11,premium_braiding_hair,box_braids,18.32,37,37,1,0,0,10,4,10,premium_braiding_hair_box_braids,26.0,31.333333333333332,3.3636363636363638,3.3636363636363638
2024-10-11,standard_braiding_hair,cornrows,15.77,19,19,0,0,0,9,4,10,standard_braiding_hair_cornrows,20.0,21.0,1.9,1.9
2024-10-11,beads,twists,3.8,35,22,0,0,0,10,4,10,beads_twists,15.0,18.666666666666668,2.0,3.1818181818181817
2024-10-11,edge_control,twists,5.11,44,25,1,0,0,11,4,10,edge_control_twists,21.0,19.333333333333332,2.0833333333333335,3.6666666666666665
2024-10-11,hair_gel,box_braids,5.64,59,11,0,0,0,6,4,10,hair_gel_box_braids,19.0,17.666666666666668,1.5714285714285714,8.428571428571429
2024-10-11,mousse,cornrows,10.41,20,20,0,0,0,9,4,10,mousse_cornrows,23.0,22.333333333333332,2.0,2.0
2024-10-11,hairspray,knotless,8.93,27,16,0,0,0,13,4,10,hairspray_knotless,14.0,13.666666666666666,1.1428571428571428,1.9285714285714286
2024-10-12,premium_braiding_hair,twists,18.07,40,37,0,1,0,11,5,10,premium_braiding_hair_twists,37.0,33.333333333333336,3.0833333333333335,3.3333333333333335
2024-10-12,standard_braiding_hair,knotless,16.4,41,41,1,1,0,13,5,10,standard_braiding_hair_knotless,19.0,26.666666666666668,2.9285714285714284,2.9285714285714284
2024-10-12,beads,box_braids,5.66,28,28,0,1,0,11,5,10,beads_box_braids,22.0,21.666666666666668,2.3333333333333335,2.3333333333333335
2024-10-12,edge_control,twists,6.94,52,27,1,1,0,9,5,10,edge_control_twists,25.0,24.333333333333332,2.7,5.2
2024-10-12,hair_gel,cornrows,4.94,27,19,0,1,0,10,5,10,hair_gel_cornrows,11.0,16.333333333333332,1.7272727272727273,2.4545454545454546
2024-10-12,mousse,cornrows,10.07,23,23,0,1,0,7,5,10,mousse_cornrows,20.0,22.0,2.875,2.875
2024-10-12,hairspray,knotless,7.33,17,13,0,1,0,8,5,10,hairspray_knotless,16.0,14.333333333333334,1.4444444444444444,1.8888888888888888
2024-10-13,premium_braiding_hair,twists,16.74,45,40,0,1,0,6,6,10,premium_braiding_hair_twists,37.0,38.0,5.714285714285714,6.428571428571429
2024-10-13,standard_braiding_hair,knotless,13.23,74,28,0,1,0,4,6,10,standard_braiding_hair_knotless,41.0,29.333333333333332,5.6,14.8
2024-10-13,beads,box_braids,4.8,18,18,0,1,0,9,6,10,beads_box_braids,28.0,22.666666666666668,1.8,1.8
2024-10-13,edge_control,box_braids,6.68,22,22,0,1,0,13,6,10,edge_control_box_braids,27.0,24.666666666666668,1.5714285714285714,1.5714285714285714
2024-10-13,hair_gel,knotless,7.38,79,18,0,1,0,11,6,10,hair_gel_knotless,19.0,16.0,1.5,6.583333333333333
2024-10-13,mousse,knotless,10.63,50,30,0,1,0,12,6,10,mousse_knotless,23.0,24.333333333333332,2.3076923076923075,3.8461538461538463
2024-10-13,hairspray,knotless,7.93,51,15,0,1,0,9,6,10,hairspray_knotless,13.0,14.666666666666666,1.5,5.1
2024-10-14,premium_braiding_hair,cornrows,17.73,51,35,0,0,0,15,0,10,premium_braiding_hair_cornrows,40.0,37.333333333333336,2.1875,3.1875
2024-10-14,standard_braiding_hair,knotless,14.42,35,27,0,0,0,11,0,10,standard_braiding_hair_knotless,28.0,32.0,2.25,2.9166666666666665
2024-10-14,beads,knotless,3.9,64,29,0,0,0,14,0,10,beads_knotless,18.0,25.0,1.9333333333333333,4.266666666666667
2024-10-14,edge_control,knotless,5.35,71,17,0,0,0,11,0,10,edge_control_knotless,22.0,22.0,1.4166666666666667,5.916666666666667
2024-10-14,hair_gel,knotless,7.0,43,22,0,0,0,10,0,10,hair_gel_knotless,18.0,19.666666666666668,2.0,3.909090909090909
2024-10-14,mousse,knotless,8.4,45,33,1,0,0,13,0,10,mousse_knotless,30.0,28.666666666666668,2.357142857142857,3.2142857142857144
2024-10-14,hairspray,knotless,8.47,35,12,0,0,0,10,0,10,hairspray_knotless,15.0,13.333333333333334,1.0909090909090908,3.1818181818181817
2024-10-15,premium_braiding_hair,box_braids,18.11,29,29,0,0,0,12,1,10,premium_braiding_hair_box_braids,35.0,34.666666666666664,2.230769230769231,2.230769230769231
2024-10-15,standard_braiding_hair,twists,15.65,29,29,1,0,0,5,1,10,standard_braiding_hair_twists,27.0,28.0,4.833333333333333,4.833333333333333
2024-10-15,beads,twists,5.77,23,23,1,0,0,7,1,10,beads_twists,29.0,23.333333333333332,2.875,2.875
2024-10-15,edge_control,knotless,6.23,33,15,0,0,0,14,1,10,edge_control_knotless,17.0,18.0,1.0,2.2
2024-10-15,hair_gel,box_braids,6.67,32,14,0,0,0,10,1,10,hair_gel_box_braids,22.0,18.0,1.2727272727272727,2.909090909090909
2024-10-15,mousse,cornrows,8.5,61,20,1,0,0,12,1,10,mousse_cornrows,33.0,27.666666666666668,1.5384615384615385,4.6923076923076925
2024-10-15,hairspray,knotless,8.04,65,21,0,0,0,7,1,10,hairspray_knotless,12.0,16.0,2.625,8.125
2024-10-16,premium_braiding_hair,twists,18.12,18,18,0,0,0,7,2,10,premium_braiding_hair_twists,29.0,27.333333333333332,2.25,2.25
2024-10-16,standard_braiding_hair,twists,14.32,64,43,1,0,0,10,2,10,standard_braiding_hair_twists,29.0,33.0,3.909090909090909,5.818181818181818
2024-10-16,beads,twists,3.53,33,24,0,0,0,6,2,10,beads_twists,23.0,25.333333333333332,3.4285714285714284,4.714285714285714
2024-10-16,edge_control,knotless,7.06,49,13,0,0,0,5,2,10,edge_control_knotless,15.0,15.0,2.1666666666666665,8.166666666666666
2024-10-16,hair_gel,box_braids,6.43,54,13,0,0,0,8,2,10,hair_gel_box_braids,14.0,16.333333333333332,1.4444444444444444,6.0
2024-10-16,mousse,knotless,9.16,49,32,1,0,0,10,2,10,mousse_knotless,20.0,28.333333333333332,2.909090909090909,4.454545454545454
2024-10-16,hairspray,box_braids,9.23,15,15,0,0,0,8,2,10,hairspray_box_braids,21.0,16.0,1.6666666666666667,1.6666666666666667
2024-10-17,premium_braiding_hair,box_braids,20.15,66,47,0,0,0,7,3,10,premium_braiding_hair_box_braids,18.0,31.333333333333332,5.875,8.25
2024-10-17,standard_braiding_hair,box_braids,14.63,31,31,0,0,0,12,3,10,standard_braiding_hair_box_braids,43.0,34.333333333333336,2.3846153846153846,2.3846153846153846
2024-10-17,beads,cornrows,4.89,64,27,0,0,0,13,3,10,beads_cornrows,24.0,24.666666666666668,1.9285714285714286,4.571428571428571
2024-10-17,edge_control,knotless,6.79,31,21,0,0,0,14,3,10,edge_control_knotless,13.0,16.333333333333332,1.4,2.066666666666667
2024-10-17,hair_gel,cornrows,5.14,48,23,0,0,0,8,3,10,hair_gel_cornrows,13.0,16.666666666666668,2.5555555555555554,5.333333333333333
2024-10-17,mousse,box_braids,8.96,15,15,0,0,0,8,3,10,mousse_box_braids,32.0,22.333333333333332,1.6666666666666667,1.6666666666666667
2024-10-17,hairspray,box_braids,7.72,31,19,0,0,0,16,3,10,hairspray_box_braids,15.0,18.333333333333332,1.1176470588235294,1.8235294117647058
2024-10-18,premium_braiding_hair,twists,18.21,68,36,0,0,0,10,4,10,premium_braiding_hair_twists,47.0,33.666666666666664,3.272727272727273,6.181818181818182
2024-10-18,standard_braiding_hair,cornrows,15.18,45,26,0,0,0,5,4,10,standard_braiding_hair_cornrows,31.0,33.333333333333336,4.333333333333333,7.5
2024-10-18,beads,cornrows,2.28,37,19,0,0,0,3,4,10,beads_cornrows,27.0,23.333333333333332,4.75,9.25
2024-10-18,edge_control,twists,6.14,58,17,1,0,0,10,4,10,edge_control_twists,21.0,17.0,1.5454545454545454,5.2727272727272725
2024-10-18,hair_gel,twists,5.2,58,13,0,0,0,8,4,10,hair_gel_twists,23.0,16.333333333333332,1.4444444444444444,6.444444444444445
2024-10-18,mousse,twists,10.48,65,25,0,0,0,11,4,10,mousse_twists,15.0,24.0,2.0833333333333335,5.416666666666667
2024-10-18,hairspray,box_braids,7.85,62,4,0,0,0,3,4,10,hairspray_box_braids,19.0,12.666666666666666,1.0,15.5
2024-10-19,premium_braiding_hair,twists,17.33,32,32,1,1,0,10,5,10,premium_braiding_hair_twists,36.0,38.333333333333336,2.909090909090909,2.909090909090909
2024-10-19,standard_braiding_hair,cornrows,16.06,77,41,0,1,0,19,5,10,standard_braiding_hair_cornrows,26.0,32.666666666666664,2.05,3.85
2024-10-19,beads,knotless,5.28,32,25,0,1,0,11,5,10,beads_knotless,19.0,23.666666666666668,2.0833333333333335,2.6666666666666665
2024-10-19,edge_control,box_braids,6.34,35,31,1,1,0,9,5,10,edge_control_box_braids,17.0,23.0,3.1,3.5
2024-10-19,hair_gel,cornrows,5.34,71,25,0,1,0,9,5,10,hair_gel_cornrows,13.0,20.333333333333332,2.5,7.1
2024-10-19,mousse,twists,9.12,31,30,0,1,0,9,5,10,mousse_twists,25.0,23.333333333333332,3.0,3.1
2024-10-19,hairspray,cornrows,7.64,42,8,0,1,0,6,5,10,hairspray_cornrows,4.0,10.333333333333334,1.1428571428571428,6.0
2024-10-20,premium_braiding_hair,knotless,19.14,69,69,1,1,0,9,6,10,premium_braiding_hair_knotless,32.0,45.666666666666664,6.9,6.9
2024-10-20,standard_braiding_hair,twists,14.72,64,39,0,1,0,9,6,10,standard_braiding_hair_twists,41.0,35.333333333333336,3.9,6.4
2024-10-20,beads,twists,5.57,23,23,0,1,0,12,6,10,beads_twists,25.0,22.333333333333332,1.7692307692307692,1.7692307692307692
2024-10-20,edge_control,twists,5.78,78,25,1,1,0,11,6,10,edge_control_twists,31.0,24.333333333333332,2.0833333333333335,6.5
2024-10-20,hair_gel,twists,7.2,74,24,1,1,0,13,6,10,hair_gel_twists,25.0,20.666666666666668,1.7142857142857142,5.285714285714286
2024-10-20,mousse,cornrows,10.34,61,24,0,1,0,8,6,10,mousse_cornrows,30.0,26.333333333333332,2.6666666666666665,6.777777777777778
